message,freq,data,authors,retweeted_authors
"""le #marche hanno un ascolto di 4 milioni di utenti quotidiani"" giorgetti smt marche a #pasocial https://t.co/bsltdzcwkd",1,2015-11-17,MarcheTourism,
"""le #marche sui social: 10 diversi social network con 25 attività online"" giorgetti smt marche a #pasocial",1,2015-11-17,MarcheTourism,
l'emergenza di messina è nata intorno a un tweet: non perché non si conoscesse il problema ma perché è aumentata la consapevolezza #pasocial,1,2015-11-17,YleniaGifuni,
le origini antiche dello #storytelling #pasocial,1,2015-11-17,PORCreOToscana,
"le pa devono comportarsi come persone: sviluppare una propria personalità, ascoltare e trovare una propria voce | @liviacolare #pasocial",1,2015-11-17,carlo_vba,
le #pa devono diventare #pasocial. se hainno paura e/o non danno come fare  devono affidarsi a dei professionisti https://t.co/jdlmudaw4y,1,2015-11-17,MatAlbani,
"le pa devono imparare a stare dove stanno i cittadini 
#pasocial @fdicos",1,2015-11-17,coluques,
le pa devono ricordarsi come fb non sia solo uno strumento per comunicare ma anche per conoscere parlare con gli utenti! @bononlau #pasocial,1,2015-11-17,Rossetti76,
"le pa hanno compreso che i social sono strumenti di lavoro, non x smanettoni o divertirsi: il social big bang visto da @alemiglioz #pasocial",1,2015-11-17,federva,
le pa si occupano di social (nella comunicazione) ma la pa non è social (nel servizio) #pasocial  https://t.co/qxqyddsyps,1,2015-11-17,marcobarbieri13,
"le #pasocial hanno grandi vetrine (siti, social, comunicati) per rendersi visibili. ma devono lavorare in modo integrato",1,2015-11-17,AleMiglioz,
le persone vogliono sapere chi c'è dietro una #pa @bononlau #pasocial,1,2015-11-17,ComunicazionePA,
'le pubbliche amministrazioni devono imparare a stare dove sta la gente. e ora ci siamo grazie ai social' @fdicos10 #pasocial,1,2015-11-17,MipaafSocial,
"l'expo no, vi prego #pasocial",1,2015-11-17,lorepregliasco,
l'importanza dei profili social ufficiali nella comunicazione pubblica. al via #pasocial https://t.co/tifdivncmk,1,2015-11-17,ivoriccio,
l'importanza dei social media e del social media manager nella comunicazione pubblica. al via l'incontro #pasocial https://t.co/wv5gsykvic,1,2015-11-17,FSToscana,
l'importanza delle #infografiche sui social per chi fa comunicazione @montecitorio #pasocial #battagliediunavita https://t.co/laqxdw6nz3,1,2015-11-17,piciaro,
"""l’impressione è che dalla demonizzazione della tv si sia passati alla demonizzazione dello storytelling"" @fnicodemo #pasocial",1,2015-11-17,carlo_vba,
@lindaemme @fdicos10 @andmarru @stephirudolph non c è anna ma già vedo tanti personaggi interessanti #pasocial,1,2015-11-17,RiccioDel,
@lindaemme @fdicos10 @andmarru @stephirudolph posto d onore per anna  #pasocial,1,2015-11-10,RiccioDel,
@lindaemme @stephirudolph @fdicos10 @andmarru prendo freccia ad arezzo che porta dritta a #pasocial,1,2015-11-10,RiccioDel,
linea editoriale di @miursocial #pasocial #storytelling https://t.co/ogt2xffssm,1,2015-11-17,SaraDurantini,
l'istat su social e web: dalle infografiche per un pubblico generalista agli open data per i ricercatori #pasocial https://t.co/9nwcyhmup5,1,2015-11-17,UniTwitTS,
l'italia è locomotiva in europa nell'utilizzo dei social network nel campo della comunicazione pubblica #pasocial,1,2015-11-17,YleniaGifuni,
l'italia nel settore della comunicazione sui social media è oggi locomotiva europea #pasocial https://t.co/ymzlmcldfj,1,2015-11-17,MarcheTourism,
livefeed @sloginlive è a #pasocial al iv posto tra i trend italiani da un paio d'ore! @agidgov @mipaafsocial @liviacolare @miursocial,1,2015-11-17,sloginlive,
@liviacolare bello vederti dal vivo :) #pasocial,1,2015-11-17,Ida_Leone,
@liviacolare di twitter al #pasocial https://t.co/xgoce0acpc,1,2015-11-17,Social_Media_IT,
@liviacolare fare #customercare con #twitter: case study @askexpo #pasocial,1,2015-11-17,SaraDurantini,
".@liviacolare - ""gli utenti vogliono che le istituzioni e gli enti si mostrino sui social in modo autentico."" 
#pasocial",1,2015-11-17,_woobinda,
".@liviacolare ""i tweet non rimangono su #twitter ma possono riconfigurarsi in molti prodotti mediali"" #pasocial @twitteritalia",1,2015-11-17,CittadinidiTwtt,
".@liviacolare - ""la #pasocial dovrebbe pensare a un servizio di customer care su @twitter. ai cittadini piace avere risposta immediata.""",1,2015-11-17,_woobinda,
@liviacolare le pa su #twitter: #storytelling #engagement #ascolto #pasocial,1,2015-11-17,SaraDurantini,
"@liviacolare ""le persone sono su #twitter  per esprimersi, scoprire #argomenti , cercare connessioni umane"" #pasocial",1,2015-11-17,PieraMasta,
".@liviacolare ""per arrivare alla testa delle persone dobbiamo passare dal loro cellulare"" #pasocial",1,2015-11-17,CittadinidiTwtt,
"@liviacolare perché vero che #pasocial parlano come persone, ma restano loro prerogative e vincoli specifici. da normare per evitar guai",1,2015-11-17,giovanni_arata,
"@liviacolare ""#twitter è già oltre 140 caratteri"" #pasocial",1,2015-11-17,lindaemme,
"@liviacolare ""twitter é la piazza del villaggio globale"" #pasocial",1,2015-11-17,lindaemme,
".@liviacolare @twitteritalia ""le istituzioni non devono stare vicino ai cittadini, le istituzioni sono i cittadini"" #pasocial",1,2015-11-17,CittadinidiTwtt,
"""@l_mart1: per avvicinare i cittadini è importante sviluppare una comunicazione integrata di più canali. così fa il @miursocial #pasocial""",1,2015-11-17,oprrieti,
@lorepregliasco paga pegno e sii #expottimista ;) #pasocial,1,2015-11-17,Antonello2011,
@lorepregliasco tra quelli a disposizione diretta di una #pasocial :),1,2015-11-17,DiegoCiulli,
"""loro hanno le armi
si fottano, noi abbiamo lo campagne"" @charlieebdo #pasocial #parisattacks https://t.co/bb2axpvmwp",1,2015-11-17,BonaciniJMLuca,
"""lo storytelling, un racconto per un messaggio, è una grande arma se si tiene presente che è un mezzo e non un fine"" @elisacalessi #pasocial",1,2015-11-17,carlo_vba,
@lucabonuc @chiarapeggy @marcobani credo sia già prevista una diretta twitter con #pasocial,1,2015-11-16,emilianoricci,
@lucanatale70 @parcoappia @parcoappennino @parcolucretili @parchimareapp @parco5terre infatti #minamb assente a #pasocial,1,2015-11-17,Andreacritico,
@luciaritrovato where are you in sala #pasocial,1,2015-11-17,Crispatola,
@lucioluci non visibili ma inquadrati ;) #pasocial,1,2015-11-17,VocidiPalazzo,
"@lucioluci oddio ma è magia o sei anche tu coi poteri forti?!?11?! gran accrocchio, fantastico sapere che esiste...grazie! #pasocial",1,2015-11-17,n_poletti,
"lui, lei, l'altro. ovvero il primo smm del @miursocial la capauffst e quello che fece l'impresa (d'agosta) #pasocial https://t.co/zuhtj6dvhc",1,2015-11-17,AleMiglioz,
luisa quinto racconta la strategia di @turismoveneto a partire dal fatto che sono cambiati i turisti che ora sono parte attiva #pasocial,1,2015-11-17,SaraDurantini,
l'uso di twitter ha cambiato molto il lavoro dell'ufficio stampa di @istat_it che deve assicurare la correttezza dati trasmessi #pasocial,1,2015-11-17,UniTwitTS,
ma 20 canali social istituzionali e 6minisiti non saranno un po' troppi? #pasocial #visitabruzzo,1,2015-11-17,ChiaraBianchini,
"ma i #socialmediamanager non fanno mai pausa pipì?
#pasocial versus real life! aiuto!",1,2015-11-17,lafabivi,
"manifesto per un utilizzo razionale dei social on emergenze pubblica "" @palazzo_chigi #pasocial https://t.co/wmc2qxcltx",1,2015-11-17,lanprosistemi,
"marchetourism: ""3 sono i cardini della strategia social #marche: contenutistico, informatico 
e grafico"" giorgetti smt marche #pasocial",1,2015-11-17,laterrazzancona,
marchetourism: il social media team marche è presente oggi a #pasocial con giorgetti che parlerà del caso #marche … https://t.co/mub0x064yz,1,2015-11-17,laterrazzancona,
"marchetourism: ""le #marche hanno un ascolto di 4 milioni di utenti quotidiani"" giorgetti smt marche a #pasocial https://t.co/btcu6jgabv",1,2015-11-17,laterrazzancona,
"marchetourism: ""le #marche sui social: 10 diversi social network con 25 attività online"" giorgetti smt marche a #pasocial",1,2015-11-17,laterrazzancona,
marchetourism: l'italia nel settore della comunicazione sui social media è oggi locomotiva europea #pasocial https://t.co/ikqvszb2dq,1,2015-11-17,laterrazzancona,
"marchetourism: rt alemiglioz: le #pasocial hanno grandi vetrine (siti, social, comunicati) per rendersi visibili. ma devono lavorare in mod…",1,2015-11-17,laterrazzancona,
marchetourism: rt andmarru: portiamo #pasocial nei territori per far crescere community e scambio di belle esperienze sull'uso dei social. …,1,2015-11-17,laterrazzancona,
"marchetourism: rt angelagallo1: siamo ""radioline"" che raccontano il quotidiano #pasocial #socialmediamanager  https://t.co/paiihywdab",1,2015-11-17,laterrazzancona,
marchetourism: rt annamasera: a #pasocial anche montecitorio https://t.co/a7m1zlrnvh,1,2015-11-17,laterrazzancona,
marchetourism: rt crisislabtweet: tutte le conversazioni su #pasocial raccolte in una tagboard: https://t.co/epxyggnvwn cittadiniditwtt,1,2015-11-17,laterrazzancona,
marchetourism: rt kikamariani: diritto2punto0 noi nelle #marche abbiamo addirittura un social media team #pasocial marchetourism,1,2015-11-17,laterrazzancona,
marchetourism: rt sandromoriconi: annamasera ci illumina sulla comunicazione della montecitorio #pasocial nuove in… https://t.co/bc2o6cnjd9,1,2015-11-17,laterrazzancona,
marchetourism: rt sandromoriconi: italia leader in #europa nella #pasocial fnicodemo italiadigital marchetourism g… https://t.co/yfcpmt8t3f,1,2015-11-17,laterrazzancona,
marchetourism: rt sandromoriconi: sandro giorgetti apre gli stati generali social-regione palazzochigi #pasocial  … https://t.co/01iux8skvs,1,2015-11-17,laterrazzancona,
marchetourism: rt sandromoriconi: ubimaggio  ci parla del social a palazzo_chigi matteorenzi e della #pasocial la … https://t.co/o3hg8bjpes,1,2015-11-17,laterrazzancona,
marchetourism: rt visitorcity: tutti #pasocial marchetourism visitlazio visitveneto umbriatourism regione_abruzzo … https://t.co/wqt5n8kqln,1,2015-11-17,laterrazzancona,
"marchetourism: rt webtoptrends: 1.#1dit
2.#pasocial
3.#inmente
4.#terremoto
5.#coffeebreakla7

17/11/2015 10:42 #w… https://t.co/9jh2hipyms",1,2015-11-17,laterrazzancona,
"marchetourism: ""se non c'è comunicazione non c'è cambiamento né innovazione."" #pasocial marcobani di agidgov",1,2015-11-17,laterrazzancona,
"marchetourism: ""twitter rimuove totalmente le barriere tra le istituzioni e le persone"" liviacolare di twitter italia #pasocial",1,2015-11-17,laterrazzancona,
"@marcobani @agidgov ""come obiettivo futuro è  fondamentale quello della produzione di contenuti cross mediali"" #pasocial",1,2015-11-17,PieraMasta,
".@marcobani @agidgov: l'italia è un paese ai primi posti per servizi digitali offerti, ma tra gli ultimi posti per utilizzo #pasocial",1,2015-11-17,MariPanattoni,
marco bani cita lutero e le sue 95 tesi per ribadire che senza comunicazione non c'è cambiamento #pasocial,1,2015-11-17,StephiRudolph,
".@marcobani: ""è difficile raccontare fatti come quello di #parigi con un tweet"" #pasocial",1,2015-11-17,lorepregliasco,
.@marcobani: italia offre più servizi digitali degli altri paesi ma siamo tra ultimi se andiam a vedere l'utilizzo di tali servizi.#pasocial,1,2015-11-17,steci86,
@marcobani la produzione dei contenuti è fondamentale all'interno della #pasocial https://t.co/j2a3h8iyib,1,2015-11-17,SandroMoriconi,
@marcobani una buona comunicazione non sostituisce una cattiva amministrazione #pasocial,1,2015-11-17,carlovol,
.@marcolaudonio chi esprime perplessità sul #teammontecitorio sa a cosa va incontro :-)) abbraccio. @annamasera @danpitr @slackerv #pasocial,1,2015-11-17,carlo_toscan,
@marcolaudonio fondamentale la pianificazione della strategia e di conseguenza studio e formazione #pasocial,1,2015-11-17,carlovol,
@marcolaudonio @marcobani @micheledalena @fdicos10 tipo elio quando ha cantato la terra dei cachi in un minuto #pasocial,1,2015-11-17,invisigot,
".@marcolaudonio ""#socialmediamanager è un mestiere, un compito artigianale"" #pasocial",1,2015-11-17,CittadinidiTwtt,
@marcolaudonio stati generali della nuova comunicazione pubblica https://t.co/3gorzdrm5e [you've been quoted in my #storify] #pasocial,1,2015-11-17,nuppolina,
.@marcolaudonio su nuovo canale #youtube di @mef_gov a #pasocial https://t.co/vcxocuxie9,1,2015-11-17,GiuliaSpiniello,
martedì con @alessioviola @f_piccinini @elisacalessi @fioskyna parliamo di storytelling e comunicazione #pasocial https://t.co/jnhu3tvrka,1,2015-11-12,fnicodemo,
ma stasera post #pasocial facciamo la #smemchatit? @columdonnelly @tosochris @nico_lazz,1,2015-11-17,ChiaraBianchini,
@matalbani se non formi anche il personale interno alle #pa diventa impossibile gestire i #pasocial,1,2015-11-17,ComunicazionePA,
@matera2019 alla base della strategia c'è la volontà di dare valore ai contenuti degli utenti @ida_leone @raffapontra #pasocial,1,2015-11-17,SaraDurantini,
#matera2019 percorso dove social sono stati usati come un meraviglioso strumento di partecipazione e coinvolgimento #pasocial #pontrandolfi,1,2015-11-17,ChiaraBianchini,
.@matera2019 quando? bacissimi @ida_leone @raffapontra (prossima volta posso venire anche io?)~ @mipaffi #pasocial https://t.co/3grrhadhg3,1,2015-11-17,MAFlumero,
"@mattbiff a #pasocial ""social sono strumento utilissimo nella fase di emergenza per comunicare con i cittadini"".",1,2015-11-17,lindaemme,
@mattbiff e @fedepizzarotti a #pasocial sindaci che hanno riconosciuto il valore della comunicazione social e della figura del #smm,1,2015-11-17,CittadinidiTwtt,
"@mattbiff racconta a #pasocial l' emergenza per la tempesta di vento disastrosa del 5 marzo scorso ""abbiamo ringraziato di avere i social""",1,2015-11-17,CittadinidiTwtt,
mattbiff: rt cittadiniditwtt: in diretta su #periscope: mattbiff sindaco di prato a #pasocial https://t.co/z8s1mralxa,1,2015-11-17,periscat,
@mattbiff si può partire da #socialprociv per costruire canovaccio della comunicazione social in emergenza https://t.co/xie1kzdax0 #pasocial,1,2015-11-17,Crispatola,
".@matteorenzi: ""i social media hanno rivoluzionato la politica molto più di quanto si dice"" #origami (#pasocial?) https://t.co/amgzcqdoha",1,2015-11-17,carlo_toscan,
"mauro grassi, direttore @italia_sicura ""i lavori pubblici devono essere comunicati ai cittadini, devono essere dei cittadini"" #pasocial",1,2015-11-17,CittadinidiTwtt,
"menu di settimana e di giornata. organizzazione, ruoli e strategia. così si fa :) @alemiglioz @miursocial #pasocial https://t.co/xzts08h33r",1,2015-11-17,carlattian,
"mi aspettavo da #pasocial un convegno via skype o simili , per certi manager oramai la comunicazione verbale con presenza fisica è out",1,2015-11-17,Prandaman1986,
"@micheledalena #bologna racconta, attraverso sito web e #socialmedia, il coraggio di rinnovare sulle proprie tradizioni #pasocial",1,2015-11-17,SaraDurantini,
@micheledalena racconta la comunicazione del comune di #bologna #pasocial #socialmediamanager,1,2015-11-17,SaraDurantini,
.@micheledalena @twiperbole: a #bologna i social media manager sono funzionari amministrativi #fiducia #proudtobeacivilservant #pasocial,1,2015-11-17,MariPanattoni,
"mi hanno detto ""il comune non assume grafici"" @fedepizzarotti #pasocial",1,2015-11-17,vdr1981,
milaspicola: rt miursocial: #pasocial il 17/11 a roma. ci saremo anche noi. https://t.co/yvxyikgddt,1,2015-11-09,DemocratSicilia,
"ministeri e istat, ecco le esperienze di nuova comunicazione https://t.co/gmgxc8nibs #pasocial",1,2015-11-17,CittadinidiTwtt,
"@mipaafsocial secondo me dipende molto dal contenuto che si vuole ""sponsorizzare"" #pasocial",1,2015-11-17,ChiaraBianchini,
"@mirkocorli @l_mart1 @mipaafsocial artigianato-scientifico non è male, oggettività ed estro assieme. #pasocial",1,2015-11-17,RobertoCastaldo,
mi sembra di aver visto un bot!  #titti #sociaprociv #pasocial.,1,2015-11-17,alf_crisci,
"#miursocial cresce su #twitter, oltre 42 mila follower. su #facebook c'è ancora strada da fare. #pasocial",1,2015-11-17,SimonaBellocci,
@miursocial gennaio 2014 social big bang #pasocial @alemiglioz,1,2015-11-17,CalvanoMarzia,
@miursocial racconta la sua esperienza con i #socialmedia #pasocial https://t.co/t4ihxe81qh,1,2015-11-17,Social_Media_IT,
@montecitorio ha tantissime informazioni da dare ai cittadini @annamasera #pasocial,1,2015-11-17,nellodim,
